Timestamp,Day,Hour,Weather,Area_Type,Traffic_Density,Car_Count,Bike_Count,Truck_Count,Signal_Waiting_Time_Seconds
2025-12-27 01:19:00,Saturday,1,Stormy,School Zone,Medium,39,63,11,37
2025-01-09 00:06:00,Thursday,0,Stormy,School Zone,Medium,30,58,12,25
2025-03-27 05:42:00,Thursday,5,Cloudy,Residential,Medium,25,67,15,55
2025-12-21 07:14:00,Sunday,7,Stormy,School Zone,Medium,42,53,13,43
2025-05-22 05:28:00,Thursday,5,Clear,Industrial,Medium,21,32,10,55
2025-07-07 07:45:00,Monday,7,Clear,School Zone,High,99,99,26,132
2025-11-26 12:51:00,Wednesday,12,Rainy,Commercial,Medium,44,62,12,54
2025-05-24 10:50:00,Saturday,10,Cloudy,Industrial,Medium,29,52,14,56
2025-11-10 17:41:00,Monday,17,Stormy,Highway,High,81,111,37,149
2025-10-05 04:44:00,Sunday,4,Clear,School Zone,Medium,38,39,14,29
2025-01-26 16:02:00,Sunday,16,Stormy,Industrial,Medium,40,35,5,24
2025-08-11 05:13:00,Monday,5,Rainy,Highway,Medium,41,45,13,34
2025-10-04 06:29:00,Saturday,6,Foggy,Industrial,Low,7,17,0,7
2025-09-02 16:18:00,Tuesday,16,Clear,School Zone,Low,8,11,2,20
2025-11-15 02:57:00,Saturday,2,Foggy,Residential,Medium,20,33,10,46
2025-09-12 21:34:00,Friday,21,Stormy,Highway,Medium,33,52,8,24
2025-07-23 19:59:00,Wednesday,19,Cloudy,Commercial,Medium,26,33,12,35
2025-07-09 12:46:00,Wednesday,12,Foggy,Residential,Low,6,16,5,9
2025-12-26 17:51:00,Friday,17,Clear,Residential,Medium,23,48,6,36
2025-08-22 06:53:00,Friday,6,Rainy,Highway,Low,7,24,3,8
2025-03-09 23:03:00,Sunday,23,Stormy,Commercial,Low,10,29,1,9
2025-06-01 20:45:00,Sunday,20,Rainy,School Zone,Medium,47,35,10,50
2025-09-23 10:09:00,Tuesday,10,Cloudy,School Zone,High,103,79,38,64
2025-11-08 07:08:00,Saturday,7,Foggy,Highway,Medium,36,52,8,44
2025-11-08 12:59:00,Saturday,12,Rainy,School Zone,Medium,49,47,9,53
2025-12-29 12:04:00,Monday,12,Clear,School Zone,Medium,22,55,5,26
2025-09-27 17:19:00,Saturday,17,Cloudy,Highway,High,66,118,15,180
2025-04-06 08:22:00,Sunday,8,Cloudy,Commercial,High,55,99,26,135
2025-06-28 02:41:00,Saturday,2,Stormy,Commercial,Low,11,18,5,9
2025-04-13 23:38:00,Sunday,23,Cloudy,School Zone,Low,16,24,5,17
2025-08-08 08:57:00,Friday,8,Clear,Commercial,High,77,135,33,161
2025-02-03 17:47:00,Monday,17,Cloudy,Residential,High,113,91,36,98
2025-10-21 08:24:00,Tuesday,8,Cloudy,Industrial,Medium,28,52,8,46
2025-10-11 09:10:00,Saturday,9,Rainy,Commercial,Medium,24,41,11,46
2025-02-04 05:57:00,Tuesday,5,Rainy,Industrial,Low,11,30,1,6
2025-11-23 18:07:00,Sunday,18,Rainy,Industrial,High,81,92,26,163
2025-10-30 05:24:00,Thursday,5,Rainy,Industrial,Low,19,28,2,6
2025-09-25 03:47:00,Thursday,3,Stormy,Highway,Low,12,11,3,7
2025-02-06 07:14:00,Thursday,7,Rainy,Residential,Medium,46,64,6,35
2025-08-31 11:34:00,Sunday,11,Stormy,Residential,Low,7,23,5,7
2025-05-30 02:22:00,Friday,2,Cloudy,Industrial,Low,5,21,1,13
2025-05-18 05:49:00,Sunday,5,Clear,Industrial,Low,11,28,5,13
2025-10-19 16:24:00,Sunday,16,Cloudy,Residential,Medium,35,65,12,37
2025-01-20 12:50:00,Monday,12,Clear,School Zone,Low,12,30,5,14
2025-03-16 12:02:00,Sunday,12,Foggy,School Zone,Medium,26,37,15,45
2025-01-23 06:10:00,Thursday,6,Clear,School Zone,Low,17,24,0,12
2025-11-06 08:56:00,Thursday,8,Foggy,Commercial,Medium,24,61,7,23
2025-01-01 01:56:00,Wednesday,1,Cloudy,Highway,Low,17,19,2,6
2025-08-28 15:05:00,Thursday,15,Rainy,Industrial,Low,18,19,3,13
2025-08-29 18:10:00,Friday,18,Stormy,School Zone,Medium,42,30,12,30
2025-06-07 04:57:00,Saturday,4,Stormy,Highway,Low,19,13,4,6
2025-06-27 06:44:00,Friday,6,Clear,Commercial,Low,20,20,3,18
2025-06-22 02:28:00,Sunday,2,Rainy,Industrial,Low,10,30,0,18
2025-03-18 01:14:00,Tuesday,1,Foggy,Industrial,Low,19,30,0,14
2025-07-20 18:58:00,Sunday,18,Stormy,Highway,High,80,72,33,128
2025-02-10 18:35:00,Monday,18,Stormy,Residential,Medium,30,40,13,23
2025-10-26 12:43:00,Sunday,12,Cloudy,Residential,Low,9,13,2,10
2025-10-09 19:40:00,Thursday,19,Clear,School Zone,Medium,50,33,5,58
2025-02-19 00:30:00,Wednesday,0,Foggy,Commercial,Low,6,20,2,9
2025-05-19 16:30:00,Monday,16,Cloudy,Residential,Low,19,10,1,8
2025-02-02 09:57:00,Sunday,9,Cloudy,Residential,High,111,72,23,109
2025-05-18 14:23:00,Sunday,14,Clear,Residential,Low,16,12,0,7
2025-04-17 14:24:00,Thursday,14,Stormy,Residential,Low,14,13,2,17
2025-10-08 13:12:00,Wednesday,13,Rainy,Residential,Medium,39,55,8,36
2025-01-10 11:35:00,Friday,11,Cloudy,Industrial,Low,18,29,2,17
2025-08-06 06:49:00,Wednesday,6,Foggy,Commercial,Low,13,16,0,20
2025-04-30 07:08:00,Wednesday,7,Foggy,School Zone,High,52,140,30,132
2025-10-26 16:39:00,Sunday,16,Cloudy,School Zone,Medium,27,36,9,53
2025-03-17 14:04:00,Monday,14,Clear,Highway,Medium,36,63,9,34
2025-12-28 19:03:00,Sunday,19,Rainy,Commercial,High,102,103,18,168
2025-06-20 07:22:00,Friday,7,Foggy,School Zone,Medium,35,61,15,29
2025-02-02 09:37:00,Sunday,9,Rainy,Residential,High,119,144,32,157
2025-10-22 13:12:00,Wednesday,13,Foggy,Residential,Medium,44,69,7,50
2025-08-26 18:41:00,Tuesday,18,Foggy,Highway,High,83,147,36,96
2025-11-28 14:42:00,Friday,14,Cloudy,Industrial,Medium,20,53,9,54
2025-11-17 23:49:00,Monday,23,Clear,Residential,Low,7,15,1,13
2025-11-23 21:59:00,Sunday,21,Stormy,School Zone,Low,18,30,5,12
2025-01-02 19:00:00,Thursday,19,Foggy,Commercial,High,66,139,39,86
2025-09-16 02:12:00,Tuesday,2,Cloudy,Industrial,Medium,22,48,8,53
2025-04-14 18:36:00,Monday,18,Cloudy,Industrial,High,58,142,29,160
2025-04-10 23:56:00,Thursday,23,Stormy,Highway,Medium,35,43,5,43
2025-03-18 10:55:00,Tuesday,10,Rainy,Industrial,High,106,117,36,101
2025-04-10 16:45:00,Thursday,16,Cloudy,Commercial,Medium,21,38,13,30
2025-11-01 03:50:00,Saturday,3,Rainy,Highway,Low,14,21,1,6
2025-06-05 18:53:00,Thursday,18,Stormy,School Zone,Medium,35,56,5,40
2025-07-15 05:35:00,Tuesday,5,Foggy,Commercial,Low,19,27,5,12
2025-08-04 06:15:00,Monday,6,Rainy,Residential,Low,6,20,1,14
2025-07-21 07:21:00,Monday,7,Cloudy,Residential,High,96,145,33,97
2025-04-10 08:16:00,Thursday,8,Foggy,Residential,High,52,111,17,132
2025-01-06 14:17:00,Monday,14,Clear,Commercial,Medium,44,38,13,41
2025-04-18 03:05:00,Friday,3,Cloudy,Industrial,Low,13,13,3,6
2025-06-29 00:41:00,Sunday,0,Foggy,Residential,Low,5,10,4,14
2025-02-23 14:51:00,Sunday,14,Clear,Residential,Low,20,22,0,11
2025-10-21 06:46:00,Tuesday,6,Stormy,Industrial,Low,18,23,2,19
2025-07-23 22:55:00,Wednesday,22,Rainy,Industrial,Low,16,28,5,12
2025-11-22 13:15:00,Saturday,13,Stormy,Highway,Low,12,25,2,5
2025-05-29 18:41:00,Thursday,18,Cloudy,Highway,High,97,125,17,134
2025-07-22 21:14:00,Tuesday,21,Foggy,Highway,Low,5,21,4,12
2025-06-24 23:36:00,Tuesday,23,Foggy,School Zone,Low,5,13,5,10
2025-10-09 06:49:00,Thursday,6,Clear,Highway,Low,8,23,0,18
2025-07-10 01:20:00,Thursday,1,Foggy,School Zone,Medium,46,56,10,21
2025-03-15 13:43:00,Saturday,13,Rainy,Commercial,Low,16,18,4,15
2025-03-05 17:46:00,Wednesday,17,Foggy,Residential,High,51,96,37,121
2025-06-13 14:49:00,Friday,14,Clear,School Zone,Low,16,18,3,5
2025-12-06 21:04:00,Saturday,21,Cloudy,Highway,Low,15,29,3,10
2025-11-21 23:10:00,Friday,23,Stormy,Commercial,Low,15,21,5,9
2025-11-12 02:44:00,Wednesday,2,Foggy,Highway,Medium,22,35,6,26
2025-02-08 17:34:00,Saturday,17,Cloudy,Highway,Medium,21,67,9,51
2025-08-13 10:11:00,Wednesday,10,Rainy,Commercial,Medium,33,35,6,33
2025-12-12 11:47:00,Friday,11,Stormy,Residential,Low,9,19,3,19
2025-08-29 21:58:00,Friday,21,Clear,Industrial,Low,12,22,5,20
2025-03-12 05:02:00,Wednesday,5,Cloudy,Industrial,Medium,37,45,8,27
2025-05-21 23:36:00,Wednesday,23,Cloudy,Highway,Low,6,24,2,16
2025-12-30 22:50:00,Tuesday,22,Clear,Residential,Low,13,13,5,11
2025-11-28 18:23:00,Friday,18,Rainy,School Zone,Medium,41,46,5,37
2025-09-05 07:15:00,Friday,7,Rainy,Industrial,High,61,72,28,64
2025-03-23 16:38:00,Sunday,16,Clear,Commercial,Medium,44,68,13,42
2025-12-01 06:09:00,Monday,6,Rainy,Residential,Medium,20,48,15,48
2025-10-07 23:20:00,Tuesday,23,Rainy,Commercial,Low,16,22,0,15
2025-03-16 15:32:00,Sunday,15,Rainy,Commercial,Low,8,16,4,7
2025-03-15 19:38:00,Saturday,19,Rainy,School Zone,Medium,27,41,8,43
2025-06-19 20:29:00,Thursday,20,Clear,Industrial,High,82,111,21,168
2025-09-17 00:26:00,Wednesday,0,Rainy,Commercial,Low,8,17,5,8
2025-07-05 01:16:00,Saturday,1,Clear,Industrial,Low,8,30,2,15
2025-07-06 17:20:00,Sunday,17,Cloudy,School Zone,High,105,103,39,60
2025-05-02 00:18:00,Friday,0,Stormy,Residential,Low,7,21,0,19
2025-02-15 08:33:00,Saturday,8,Foggy,School Zone,Medium,22,67,9,45
2025-11-14 19:31:00,Friday,19,Foggy,Commercial,High,96,102,23,105
2025-07-09 04:45:00,Wednesday,4,Stormy,Industrial,Low,12,17,1,9
2025-08-17 08:10:00,Sunday,8,Stormy,Residential,Medium,45,38,13,38
2025-09-26 11:12:00,Friday,11,Stormy,School Zone,Medium,42,56,5,25
2025-06-29 00:44:00,Sunday,0,Stormy,Industrial,Low,14,25,2,10
2025-11-22 09:37:00,Saturday,9,Clear,Highway,Medium,37,38,15,27
2025-02-18 22:14:00,Tuesday,22,Rainy,Highway,Low,16,30,2,6
2025-11-28 10:42:00,Friday,10,Stormy,Residential,High,87,123,24,158
2025-04-30 06:15:00,Wednesday,6,Rainy,Industrial,Low,7,27,5,18
2025-02-17 12:25:00,Monday,12,Stormy,Commercial,Medium,24,36,9,43
2025-04-13 01:04:00,Sunday,1,Clear,Industrial,Low,14,29,5,8
2025-10-12 22:41:00,Sunday,22,Clear,Residential,Low,19,18,3,19
2025-07-10 04:27:00,Thursday,4,Rainy,School Zone,Low,15,24,1,14
2025-06-02 03:49:00,Monday,3,Clear,Residential,Low,14,30,4,10
2025-06-09 08:32:00,Monday,8,Stormy,Residential,Medium,25,40,5,50
2025-08-31 02:19:00,Sunday,2,Clear,Highway,Low,5,13,4,18
2025-04-13 02:49:00,Sunday,2,Stormy,Residential,Medium,48,69,13,40
2025-07-08 05:31:00,Tuesday,5,Clear,Industrial,Medium,29,66,8,44
2025-07-03 17:39:00,Thursday,17,Rainy,Industrial,Medium,27,59,14,21
2025-04-15 22:27:00,Tuesday,22,Cloudy,Industrial,Low,14,12,4,13
2025-01-24 20:33:00,Friday,20,Stormy,Highway,High,102,79,20,66
2025-01-20 18:50:00,Monday,18,Foggy,Industrial,High,60,122,18,155
2025-03-08 04:48:00,Saturday,4,Rainy,Residential,Low,12,26,1,11
2025-06-23 13:36:00,Monday,13,Stormy,Industrial,Low,5,26,3,17
2025-04-19 16:36:00,Saturday,16,Clear,Commercial,Medium,28,33,6,43
2025-12-08 20:56:00,Monday,20,Cloudy,Residential,High,88,108,37,69
2025-10-06 04:49:00,Monday,4,Rainy,School Zone,Low,19,25,3,8
2025-06-26 10:32:00,Thursday,10,Foggy,School Zone,High,83,145,34,128
2025-03-18 05:39:00,Tuesday,5,Stormy,Residential,Low,7,14,1,12
2025-06-27 03:16:00,Friday,3,Cloudy,Commercial,Low,6,25,5,17
2025-02-12 20:09:00,Wednesday,20,Foggy,Highway,High,53,115,34,170
2025-07-20 02:35:00,Sunday,2,Cloudy,Residential,Medium,30,57,15,44
2025-05-04 09:13:00,Sunday,9,Rainy,Residential,Medium,50,67,6,54
2025-04-04 16:54:00,Friday,16,Clear,School Zone,Medium,44,56,6,20
2025-09-16 13:00:00,Tuesday,13,Cloudy,Highway,Medium,47,55,10,29
2025-09-20 11:00:00,Saturday,11,Rainy,Highway,Medium,42,58,5,34
2025-06-30 17:53:00,Monday,17,Rainy,Commercial,High,55,90,33,139
2025-01-20 16:35:00,Monday,16,Rainy,Industrial,Low,14,14,3,18
2025-09-15 10:30:00,Monday,10,Stormy,School Zone,High,64,143,18,72
2025-06-19 03:39:00,Thursday,3,Cloudy,Industrial,Low,5,25,3,15
2025-09-17 01:13:00,Wednesday,1,Clear,Highway,Low,16,17,3,14
2025-04-20 16:43:00,Sunday,16,Foggy,Highway,Medium,34,31,13,47
2025-05-19 19:05:00,Monday,19,Stormy,Residential,Medium,46,34,15,34
2025-06-06 19:02:00,Friday,19,Foggy,School Zone,High,97,135,38,144
2025-07-15 17:28:00,Tuesday,17,Cloudy,School Zone,Medium,21,55,13,44
2025-07-01 09:15:00,Tuesday,9,Foggy,Highway,Medium,30,48,13,32
2025-07-22 11:30:00,Tuesday,11,Stormy,Residential,Low,19,23,1,16
2025-10-15 04:07:00,Wednesday,4,Stormy,Residential,Low,19,27,1,11
2025-10-10 19:33:00,Friday,19,Foggy,Highway,High,71,147,18,145
2025-01-12 08:03:00,Sunday,8,Rainy,Commercial,High,116,87,33,142
2025-03-06 15:08:00,Thursday,15,Foggy,Highway,Low,19,25,0,19
2025-12-12 02:07:00,Friday,2,Stormy,Residential,Low,9,18,4,8
2025-05-20 18:42:00,Tuesday,18,Rainy,Industrial,High,107,132,17,67
2025-08-07 04:32:00,Thursday,4,Stormy,Commercial,Medium,35,35,9,57
2025-02-21 08:01:00,Friday,8,Cloudy,Commercial,Medium,20,44,15,29
2025-01-16 13:59:00,Thursday,13,Foggy,School Zone,Low,19,17,0,15
2025-04-20 07:16:00,Sunday,7,Clear,Commercial,Medium,25,31,6,43
2025-02-09 11:48:00,Sunday,11,Rainy,Commercial,Medium,26,49,7,60
2025-09-09 16:16:00,Tuesday,16,Rainy,Industrial,Medium,35,54,5,42
2025-04-05 18:09:00,Saturday,18,Cloudy,School Zone,High,106,116,39,96
2025-01-03 15:26:00,Friday,15,Foggy,Industrial,Low,8,26,2,6
2025-11-28 19:07:00,Friday,19,Cloudy,Commercial,Medium,22,68,7,35
2025-10-18 08:25:00,Saturday,8,Cloudy,Highway,High,120,118,25,133
2025-06-21 20:29:00,Saturday,20,Rainy,Industrial,High,120,94,27,111
2025-02-10 04:11:00,Monday,4,Stormy,Highway,Low,6,29,1,16
2025-08-18 12:07:00,Monday,12,Rainy,Commercial,Low,19,26,2,8
2025-04-20 10:56:00,Sunday,10,Stormy,Commercial,Medium,28,54,5,42
2025-02-22 21:20:00,Saturday,21,Cloudy,Highway,Low,17,16,1,17
2025-02-28 06:29:00,Friday,6,Rainy,Residential,Low,8,19,1,14
2025-02-01 19:12:00,Saturday,19,Foggy,Residential,High,55,148,22,89
2025-07-27 07:04:00,Sunday,7,Foggy,Residential,High,81,106,33,141
2025-06-14 19:17:00,Saturday,19,Clear,Industrial,High,62,101,26,127
2025-01-29 23:49:00,Wednesday,23,Rainy,Commercial,Low,7,20,2,20
2025-08-16 00:06:00,Saturday,0,Foggy,School Zone,Medium,49,53,6,48
2025-08-27 18:24:00,Wednesday,18,Foggy,Highway,Medium,31,48,11,40
2025-01-20 08:36:00,Monday,8,Clear,School Zone,Medium,33,58,5,23
2025-05-03 14:21:00,Saturday,14,Stormy,Highway,Medium,36,37,9,49
2025-07-27 08:58:00,Sunday,8,Stormy,School Zone,High,62,85,18,70
2025-05-09 00:18:00,Friday,0,Cloudy,Commercial,Low,18,12,2,5
2025-12-06 21:29:00,Saturday,21,Cloudy,Industrial,Low,11,26,3,8
2025-01-09 16:46:00,Thursday,16,Stormy,Industrial,Low,8,29,1,19
2025-02-26 01:13:00,Wednesday,1,Cloudy,Commercial,Low,15,13,2,19
2025-11-27 06:13:00,Thursday,6,Stormy,School Zone,Low,18,28,4,16
2025-06-21 02:36:00,Saturday,2,Cloudy,Industrial,Low,12,11,5,8
2025-02-26 09:16:00,Wednesday,9,Foggy,Residential,Medium,35,52,9,44
2025-04-05 09:45:00,Saturday,9,Cloudy,Industrial,Medium,29,63,8,32
2025-10-05 13:16:00,Sunday,13,Foggy,School Zone,Medium,20,41,10,52
2025-07-10 22:35:00,Thursday,22,Clear,Residential,Low,5,26,0,11
2025-06-02 04:36:00,Monday,4,Cloudy,Residential,Low,5,24,5,18
2025-09-08 03:50:00,Monday,3,Foggy,Highway,Low,8,17,2,10
2025-08-07 15:31:00,Thursday,15,Cloudy,Commercial,Low,20,18,0,5
2025-09-09 05:59:00,Tuesday,5,Foggy,Highway,Low,12,22,5,15
2025-05-28 13:57:00,Wednesday,13,Stormy,Highway,Low,20,19,3,16
2025-05-28 14:49:00,Wednesday,14,Stormy,Residential,Medium,26,31,15,35
2025-08-17 05:52:00,Sunday,5,Stormy,Industrial,Low,9,22,5,11
2025-10-19 14:29:00,Sunday,14,Stormy,School Zone,Low,13,15,4,17
2025-09-03 11:41:00,Wednesday,11,Foggy,Residential,Low,6,20,3,9
2025-10-25 17:18:00,Saturday,17,Stormy,School Zone,High,57,122,27,134
2025-03-30 21:29:00,Sunday,21,Foggy,Commercial,Low,7,22,0,17
2025-01-27 00:31:00,Monday,0,Stormy,Highway,Low,18,11,0,9
2025-07-30 18:50:00,Wednesday,18,Foggy,Highway,High,68,140,34,153
2025-05-26 20:40:00,Monday,20,Clear,Highway,High,88,147,16,78
2025-03-08 19:42:00,Saturday,19,Cloudy,Industrial,High,93,89,24,174
2025-05-03 04:03:00,Saturday,4,Rainy,Commercial,Low,9,28,3,10
2025-06-15 17:32:00,Sunday,17,Stormy,Industrial,High,60,139,24,81
2025-07-24 22:45:00,Thursday,22,Rainy,School Zone,Low,15,10,0,12
2025-06-30 01:06:00,Monday,1,Clear,School Zone,Medium,22,60,12,23
2025-09-08 20:36:00,Monday,20,Rainy,Industrial,Medium,41,36,8,60
2025-05-25 03:37:00,Sunday,3,Clear,Residential,Low,13,19,1,16
2025-08-16 02:24:00,Saturday,2,Cloudy,Highway,Low,10,22,3,20
2025-02-13 17:56:00,Thursday,17,Clear,Residential,High,102,122,24,94
2025-06-13 06:57:00,Friday,6,Rainy,Residential,Low,17,12,4,17
2025-06-04 05:16:00,Wednesday,5,Cloudy,School Zone,Low,13,16,3,10
2025-11-12 02:29:00,Wednesday,2,Foggy,School Zone,Medium,26,48,8,54
2025-05-17 04:59:00,Saturday,4,Cloudy,Industrial,Low,11,11,2,12
2025-02-13 20:36:00,Thursday,20,Stormy,Highway,High,66,129,39,146
2025-08-06 01:08:00,Wednesday,1,Clear,Industrial,Low,12,18,5,7
2025-07-11 14:20:00,Friday,14,Clear,Industrial,Medium,39,57,11,30
2025-05-26 04:15:00,Monday,4,Clear,Commercial,Medium,30,66,7,40
2025-09-13 17:51:00,Saturday,17,Foggy,Residential,High,119,77,16,94
2025-01-23 19:23:00,Thursday,19,Clear,Commercial,Medium,41,66,9,47
2025-06-27 19:48:00,Friday,19,Cloudy,Highway,Medium,39,39,9,38
2025-11-27 08:35:00,Thursday,8,Rainy,Commercial,High,102,98,17,67
2025-08-24 11:32:00,Sunday,11,Cloudy,Highway,Medium,38,70,14,53
2025-02-28 07:34:00,Friday,7,Foggy,Highway,Medium,46,54,6,56
2025-12-27 10:05:00,Saturday,10,Cloudy,Highway,Medium,30,45,11,23
2025-05-08 15:35:00,Thursday,15,Foggy,Commercial,Low,20,10,3,20
2025-01-22 22:14:00,Wednesday,22,Foggy,Residential,Medium,21,38,5,52
2025-12-14 04:48:00,Sunday,4,Rainy,Residential,Medium,42,55,5,20
2025-02-24 08:21:00,Monday,8,Foggy,Highway,Medium,40,47,10,39
2025-10-07 22:09:00,Tuesday,22,Stormy,Industrial,Low,7,15,5,8
2025-06-18 11:36:00,Wednesday,11,Rainy,Commercial,Low,17,20,1,11
2025-07-11 16:56:00,Friday,16,Rainy,Commercial,Low,8,24,5,9
2025-06-23 04:47:00,Monday,4,Cloudy,Highway,Low,15,27,2,19
2025-11-17 11:40:00,Monday,11,Stormy,Highway,Low,11,10,5,17
2025-04-04 07:10:00,Friday,7,Stormy,Residential,High,51,119,27,128
2025-03-28 13:38:00,Friday,13,Stormy,Industrial,Medium,20,62,14,30
2025-12-24 01:05:00,Wednesday,1,Cloudy,Commercial,Medium,35,64,5,51
2025-08-29 00:07:00,Friday,0,Stormy,Residential,Low,20,25,3,17
2025-04-03 08:52:00,Thursday,8,Stormy,Highway,High,102,144,31,68
2025-03-13 02:54:00,Thursday,2,Cloudy,School Zone,Low,6,17,1,11
2025-11-30 02:15:00,Sunday,2,Rainy,Commercial,Medium,25,51,6,48
2025-06-19 01:06:00,Thursday,1,Stormy,School Zone,Low,12,10,5,10
2025-11-08 21:08:00,Saturday,21,Rainy,School Zone,Medium,26,55,6,36
2025-06-05 07:32:00,Thursday,7,Foggy,Highway,High,103,146,28,160
2025-01-16 06:14:00,Thursday,6,Rainy,Residential,Low,19,24,5,9
2025-11-26 17:35:00,Wednesday,17,Cloudy,School Zone,High,94,93,31,172
2025-07-21 21:29:00,Monday,21,Cloudy,Residential,Low,11,21,5,7
2025-11-05 11:16:00,Wednesday,11,Clear,Residential,Low,13,23,3,12
2025-02-19 19:21:00,Wednesday,19,Foggy,Residential,Medium,43,33,7,51
2025-02-17 15:35:00,Monday,15,Rainy,School Zone,Medium,49,47,12,26
2025-12-10 05:06:00,Wednesday,5,Foggy,Commercial,Low,9,17,1,10
2025-07-12 18:05:00,Saturday,18,Rainy,School Zone,High,56,123,35,71
2025-08-08 22:47:00,Friday,22,Cloudy,Industrial,Low,18,22,2,8
2025-05-04 12:47:00,Sunday,12,Cloudy,Commercial,Low,8,14,4,19
2025-03-09 04:23:00,Sunday,4,Rainy,Commercial,Medium,21,49,12,50
2025-08-16 18:07:00,Saturday,18,Cloudy,Residential,High,63,81,19,105
2025-01-08 18:34:00,Wednesday,18,Clear,Highway,High,88,123,24,116
2025-01-18 10:54:00,Saturday,10,Foggy,School Zone,High,117,70,35,107
2025-06-27 15:11:00,Friday,15,Foggy,School Zone,Medium,25,47,7,20
2025-09-23 17:08:00,Tuesday,17,Cloudy,Industrial,High,68,140,27,136
2025-01-28 23:10:00,Tuesday,23,Foggy,School Zone,Medium,23,40,13,44
2025-10-11 22:42:00,Saturday,22,Cloudy,Residential,Low,6,28,4,17
2025-09-23 00:05:00,Tuesday,0,Stormy,School Zone,Low,15,25,4,19
2025-12-23 10:30:00,Tuesday,10,Cloudy,Industrial,High,86,139,37,64
2025-05-25 08:48:00,Sunday,8,Foggy,Residential,High,61,124,18,119
2025-05-24 20:12:00,Saturday,20,Rainy,Industrial,High,63,106,18,100
2025-01-27 15:09:00,Monday,15,Cloudy,School Zone,Low,8,21,5,18
2025-05-24 19:51:00,Saturday,19,Clear,Commercial,Medium,25,68,6,38
2025-08-27 13:25:00,Wednesday,13,Cloudy,Commercial,Medium,33,57,5,23
2025-01-06 02:14:00,Monday,2,Rainy,Residential,Medium,47,56,8,28
2025-06-09 10:20:00,Monday,10,Stormy,Residential,High,75,123,38,145
2025-05-30 02:50:00,Friday,2,Clear,Commercial,Low,12,22,5,7
2025-09-13 21:52:00,Saturday,21,Stormy,Commercial,Medium,33,34,11,39
2025-05-17 04:44:00,Saturday,4,Foggy,Residential,Low,19,21,0,7
2025-01-20 09:44:00,Monday,9,Foggy,Highway,High,95,90,28,80
2025-08-18 16:42:00,Monday,16,Foggy,Residential,Low,6,16,1,19
2025-12-03 17:27:00,Wednesday,17,Stormy,Industrial,High,95,135,26,73
2025-11-28 15:24:00,Friday,15,Stormy,School Zone,Low,12,24,4,18
2025-08-16 20:31:00,Saturday,20,Cloudy,Commercial,High,119,137,35,92
2025-09-21 06:14:00,Sunday,6,Foggy,School Zone,Low,11,25,5,7
2025-04-15 18:12:00,Tuesday,18,Rainy,Commercial,Medium,49,37,5,51
2025-09-11 18:14:00,Thursday,18,Clear,Industrial,High,105,147,26,109
2025-04-02 04:27:00,Wednesday,4,Foggy,Industrial,Low,7,22,3,6
2025-03-24 23:29:00,Monday,23,Stormy,School Zone,Medium,49,52,13,25
2025-06-12 21:30:00,Thursday,21,Foggy,Highway,Low,10,12,5,18
2025-10-12 17:58:00,Sunday,17,Foggy,Highway,High,96,76,28,82
2025-03-20 15:15:00,Thursday,15,Stormy,Residential,Low,5,14,4,5
2025-04-09 15:46:00,Wednesday,15,Rainy,School Zone,Medium,33,58,8,35
2025-04-06 10:05:00,Sunday,10,Rainy,Residential,High,97,130,18,120
2025-09-20 19:02:00,Saturday,19,Stormy,School Zone,High,99,110,21,82
2025-07-02 06:18:00,Wednesday,6,Clear,Industrial,Low,7,25,1,15
2025-01-09 10:46:00,Thursday,10,Stormy,Industrial,High,50,99,29,165
2025-02-22 13:07:00,Saturday,13,Clear,Industrial,Low,16,26,1,8
2025-01-24 11:58:00,Friday,11,Rainy,Highway,Low,11,28,2,9
2025-05-02 00:41:00,Friday,0,Stormy,Industrial,Low,7,29,4,5
2025-12-20 04:10:00,Saturday,4,Clear,Industrial,Low,8,25,4,5
2025-12-07 04:33:00,Sunday,4,Stormy,Highway,Medium,38,32,11,23
2025-07-07 17:44:00,Monday,17,Foggy,School Zone,Medium,29,60,15,46
2025-01-01 08:29:00,Wednesday,8,Cloudy,Highway,Medium,26,44,15,39
2025-08-01 17:12:00,Friday,17,Foggy,Residential,High,101,86,21,124
2025-02-06 21:41:00,Thursday,21,Stormy,Residential,Low,8,12,2,9
2025-05-25 00:15:00,Sunday,0,Foggy,Highway,Low,12,30,3,10
2025-09-08 04:26:00,Monday,4,Stormy,Commercial,Medium,22,66,14,37
2025-03-01 01:23:00,Saturday,1,Rainy,Commercial,Low,11,21,2,15
2025-09-16 01:40:00,Tuesday,1,Clear,Industrial,Medium,40,61,5,56
2025-09-25 04:58:00,Thursday,4,Rainy,Residential,Low,13,17,4,18
2025-05-09 18:20:00,Friday,18,Stormy,Highway,Medium,48,43,6,48
2025-11-20 21:42:00,Thursday,21,Rainy,Industrial,Low,10,30,5,19
2025-10-10 21:11:00,Friday,21,Foggy,Commercial,Low,7,27,5,18
2025-06-19 15:39:00,Thursday,15,Rainy,Commercial,Medium,37,54,5,55
2025-03-23 18:34:00,Sunday,18,Stormy,Residential,High,93,120,22,86
2025-02-16 15:25:00,Sunday,15,Foggy,Commercial,Low,20,18,3,16
2025-09-24 21:29:00,Wednesday,21,Rainy,Highway,Low,10,10,4,19
2025-06-30 14:21:00,Monday,14,Clear,Residential,Medium,22,44,8,60
